"module","controller","action","http_method","mutating","antiforgery","is_api","permission_attributes","inherited_permission","in_body_authorization","file"
"POS","PosController","CashierRoles","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","AssignPosRole","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","RemovePosRole","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Terminals","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveTerminal","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteTerminal","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","OpenShift","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/PosController.cs"
"POS","PosController","CloseShift","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/PosController.cs"
"POS","PosController","Preview","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SaveMenuGroup","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","DeleteMenuGroup","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","AddQuickItem","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","RemoveQuickItem","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"POS","PosController","SetQuickCode","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/PosController.cs"
"Projects","ProjectController","Dashboard","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Projects","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveProject","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteProject","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Profitability","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Boq","GET","False","False","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveBoq","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Advance","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ReceiveAdvance","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","RetentionRelease","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ReleaseRetention","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SubRetentionRelease","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ReleaseSubRetention","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Progress","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveProgress","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ConfirmProgress","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteProgress","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Billing","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveBilling","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ApproveBilling","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","PostBilling","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteBilling","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","MaterialIssues","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveMaterialIssue","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","PostMaterialIssue","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteMaterialIssue","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Labor","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","PostLabor","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Budget","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","Subcontracts","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveSubcontract","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveSubBilling","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ApproveSubBilling","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","PostSubBilling","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteSubBilling","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","VariationOrders","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveVariationOrder","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ApproveVariationOrder","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteVariationOrder","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","EquipmentDepreciation","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveEquipmentDepreciation","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","PostEquipmentDepreciation","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteEquipmentDepreciation","POST","True","True","False","(none)","SessionValidation","True","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","ActivityTypes","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","SaveActivityType","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Projects","ProjectController","DeleteActivityType","POST","True","True","False","(none)","SessionValidation","False","CrossBuy/Controllers/ProjectController.cs"
"Other","ServiceController","Index","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ServiceController.cs"
"Other","ServiceController","CompaniesList","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ServiceController.cs"
"Other","ServiceController","CompanyDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ServiceController.cs"
"Other","ServiceController","CompanyDetails","POST","True","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ServiceController.cs"
"Other","ServiceController","BranchesList","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ServiceController.cs"
"Other","ServiceController","GetCompanyDataById","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ServiceController.cs"
"Other","ServiceController","BranchDetails","GET","False","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ServiceController.cs"
"Other","ServiceController","BranchDetails","POST","True","False","False","(none)","SessionValidation","False","CrossBuy/Controllers/ServiceController.cs"
"Retail","StoreController","Product","GET","False","False","False","(none)","AllowAnonymous","False","CrossBuy/Controllers/StoreController.cs"
"Retail","StoreController","Category","GET","False","False","False","(none)","AllowAnonymous","False","CrossBuy/Controllers/StoreController.cs"
"Tasks","TasksController","Index","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","All","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","Save","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","Reports","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","HoursReport","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","AutoRules","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","SaveAutoRule","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","RunGenerator","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","LinkSearch","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","MatchSuggestions","GET","False","False","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","ConfirmMatch","POST","True","True","False","(none)","(none)","True","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","DismissMatch","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","ChangeStatus","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","Delete","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","StartTimer","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
"Tasks","TasksController","StopTimer","POST","True","True","False","(none)","(none)","False","CrossBuy/Controllers/TasksController.cs"
