"module","controller","action","http_method","route_attribute","is_api","mutating","antiforgery","permission_attributes","inherited_permission","in_body_authorization","action_attributes","uses_scopedtx","uses_notify","uses_businessevent","file"
"Identity","AccountingController","IncomeStatement","GET","","False","False","False","(none)","SessionValidation","False","SessionValidation;HttpGet","False","False","False","CrossBuy/Controllers/AccountingController.cs"
"Identity","AccountingController","BalanceSheet","GET","","False","False","False","(none)","SessionValidation","False","SessionValidation;HttpGet","False","False","False","CrossBuy/Controllers/AccountingController.cs"
"Identity","AccountingController","CashFlow","GET","","False","False","False","(none)","SessionValidation","False","SessionValidation;HttpGet","False","False","False","CrossBuy/Controllers/AccountingController.cs"
"Identity","AccountingController","YearEndClose","GET","","False","False","False","(none)","SessionValidation","False","SessionValidation;HttpGet","False","False","False","CrossBuy/Controllers/AccountingController.cs"
"Identity","AccountingController","CloseYear","POST","","False","True","True","CrossBuy.Models.AccPerm(""manage"")","SessionValidation","False","SessionValidation;HttpPost;ValidateAntiForgeryToken;CrossBuy.Models.AccPerm(""manage"")","False","False","False","CrossBuy/Controllers/AccountingController.cs"
"Identity","AccountingController","ReopenYear","POST","","False","True","True","CrossBuy.Models.AccPerm(""manage"")","SessionValidation","False","SessionValidation;HttpPost;ValidateAntiForgeryToken;CrossBuy.Models.AccPerm(""manage"")","False","False","False","CrossBuy/Controllers/AccountingController.cs"
"Identity","AccountingController","AccountingRoles","GET","","False","False","False","AccPerm(""manage"")","SessionValidation","False","SessionValidation;HttpGet;AccPerm(""manage"")","False","False","False","CrossBuy/Controllers/AccountingController.cs"
"Identity","AccountingController","AssignAccRole","POST","","False","True","True","AccPerm(""manage"")","SessionValidation","False","SessionValidation;HttpPost;ValidateAntiForgeryToken;AccPerm(""manage"")","False","False","False","CrossBuy/Controllers/AccountingController.cs"
"Identity","AccountingController","SaveAccSettings","POST","","False","True","True","AccPerm(""manage"")","SessionValidation","False","SessionValidation;HttpPost;ValidateAntiForgeryToken;AccPerm(""manage"")","False","False","False","CrossBuy/Controllers/AccountingController.cs"
"Identity","AccountingController","RemoveAccRole","POST","","False","True","True","AccPerm(""manage"")","SessionValidation","False","SessionValidation;HttpPost;ValidateAntiForgeryToken;AccPerm(""manage"")","False","False","False","CrossBuy/Controllers/AccountingController.cs"
"HR","AdminController","Appraisals","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.Appraisals.cs"
"HR","AdminController","SaveAppraisalCycle","POST","","False","True","False","(none)","(none)","False","HttpPost","False","False","False","CrossBuy/Controllers/AdminController.Appraisals.cs"
"HR","AdminController","SetAppraisalCycleStatus","POST","","False","True","False","(none)","(none)","False","HttpPost","False","False","False","CrossBuy/Controllers/AdminController.Appraisals.cs"
"HR","AdminController","AppraisalTemplates","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.Appraisals.cs"
"HR","AdminController","AppraisalTemplateEditor","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.Appraisals.cs"
"HR","AdminController","SaveAppraisalTemplate","POST","","False","True","False","(none)","(none)","False","HttpPost","False","False","False","CrossBuy/Controllers/AdminController.Appraisals.cs"
"HR","AdminController","DeleteAppraisalTemplate","POST","","False","True","False","(none)","(none)","False","HttpPost","False","False","False","CrossBuy/Controllers/AdminController.Appraisals.cs"
"HR","AdminController","CreateAppraisal","POST","","False","True","False","(none)","(none)","False","HttpPost","False","False","False","CrossBuy/Controllers/AdminController.Appraisals.cs"
"HR","AdminController","AppraisalScore","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.Appraisals.cs"
"HR","AdminController","SaveAppraisalScores","POST","","False","True","False","(none)","(none)","False","HttpPost","False","False","False","CrossBuy/Controllers/AdminController.Appraisals.cs"
"HR","AdminController","HolidaysList","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","True","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","SaveHoliday","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","True","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","DeleteHoliday","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","True","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","Attendance","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","True","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","AttendanceEntry","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","True","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","SaveAttendance","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","True","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","FinalSettlement","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","PostFinalSettlement","POST","","False","True","True","(none)","(none)","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","HrDocuments","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","HrDocFiles","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","AddAttachments","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","DeleteAttachment","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","SaveContract","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","DeleteContract","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","SaveDocument","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","DeleteDocument","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","DocExpiryAlerts","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","NotifyExpiring","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","LeaveAccrual","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","Encash","POST","","False","True","True","(none)","(none)","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","LeaveCarryOver","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","RunLeaveCarryOver","POST","","False","True","True","(none)","(none)","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","PostLeaveProvision","POST","","False","True","True","(none)","(none)","True","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","SaveLeaveTypeEncashable","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","Index","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","JobTitlesList","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","GetJobTitles","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","GetBranches","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","GetCompanies","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","JobTitle","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","JobTitle","POST","","False","True","False","(none)","(none)","False","HttpPost","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","AdministrativeBodiesCompanyList","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","AdministrativeBodiesCompany","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","AdministrativeBodiesCompany","POST","","False","True","False","(none)","(none)","False","HttpPost","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","AdministrativeStructure","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","GetHierarchicals","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","GetParentInfo","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","AddHierarchicalItem","POST","","False","True","False","(none)","(none)","False","HttpPost","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","Polices","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","GetLeaveTypes","GET","","False","False","False","(none)","(none)","False","HttpGet","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","SaveLeavePolicy","POST","","False","True","True","(none)","(none)","False","HttpPost;ValidateAntiForgeryToken","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","PolicesData","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/AdminController.cs"
"HR","AdminController","LeaveTypesList","GET","","False","False","False","(none)","(none)","False","","False","False","False","CrossBuy/Controllers/AdminController.cs"
